,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Change
C7orf31,75.5855899669657,0.874731447072738,0.146922171974177,5.9537062059393,2.621372026507e-09,1.60809186448457e-08,Up
C7orf41,11147.2908671135,-0.436443571834084,0.170307806268908,-2.56267508457576,0.0103869201848293,0.0179392423389352,NS
C7orf43,811.630167278528,-0.220852667954238,0.0924543030963451,-2.38877651507568,0.0169045819388238,0.0278941927448397,NS
C7orf49,308.497443281928,0.404511608328609,0.0914599264848329,4.42282892492474,9.74168770740111e-06,3.05029079603655e-05,NS
C7orf50,6213.31394844125,-1.06399692051932,0.179196816845424,-5.93758828560627,2.89245295672535e-09,1.76239851327199e-08,Down
C7orf55,46.6687025314754,-0.909227255568237,0.139696705815934,-6.50858050129146,7.58642514161539e-11,6.08112853820745e-10,Down
C7orf57,39.8141941787349,2.39347549181679,0.349650185023094,6.84534312961596,7.629278078332e-12,7.4377442502994e-11,Up
C7orf60,336.323735298513,0.140569477049609,0.0960373907021167,1.46369529640408,0.143277221247214,0.189742665846845,NS
C7orf61,132.852308471237,-1.71200070962263,0.21900355179275,-7.81722805684337,5.39992207279013e-15,1.02756782046342e-13,Down
C7orf63,112.591856532558,0.194775580142479,0.160493533575242,1.21360391165645,0.224899012613716,0.281929105850099,NS
C7orf73,842.405498719674,0.288547769075283,0.114607368879683,2.51770694935162,0.0118121554454374,0.0201275359217236,NS
C8G,77.6676204788166,-1.13448642340453,0.200847978032692,-5.64848316879679,1.61869696405914e-08,8.61747757317415e-08,Down
C8orf12,23.7958695371849,-1.12016571153387,0.228206023059157,-4.90857207236593,9.1741914404086e-07,3.46637512711156e-06,Down
C8orf31,183.899013575231,-0.656817885481054,0.123528783965982,-5.31712419076295,1.05420119003211e-07,4.76784444597416e-07,Down
C8orf33,1772.69608685638,0.0609818629589436,0.0971575039917778,0.627659835354605,0.530226802087401,0.595499041213806,NS
C8orf34,81.7088952844872,0.753488572703381,0.264732040558784,2.84623112152557,0.00442400725786114,0.00825028559393405,Up
C8orf37,179.92416856712,0.356259732268072,0.135986609764586,2.61981479562447,0.0087977532113191,0.015465142963627,NS
C8orf4,286.831674715397,1.29163348296712,0.22786220975837,5.66848484589346,1.44065809672788e-08,7.74073559287886e-08,Up
C8orf44,212.637042422749,-0.584809611886439,0.0961439674327726,-6.08264488664211,1.18215985795017e-09,7.7187525399224e-09,NS
C8orf46,2239.40860582583,-0.175617796055631,0.137724155360695,-1.27514157262896,0.202259137093709,0.257034820467825,NS
C8orf48,27.6532399300027,0.782336917181577,0.143810455025578,5.44005591973428,5.3263849901588e-08,2.57009159215986e-07,Up
C8orf56,172.094398267514,-1.41113159335848,0.217019473879765,-6.50232704066128,7.90869286077103e-11,6.31140130363989e-10,Down
C8orf58,248.420068091519,-0.62898064860964,0.124778445808526,-5.04077963572988,4.63639104073146e-07,1.85364284170328e-06,Down
C8orf59,157.360195686391,0.0503601789131068,0.132038102452946,0.381406412069981,0.702901703827894,0.753251499077994,NS
C8orf76,76.8493970128492,-0.840631678374584,0.158825317207568,-5.29280654466421,1.20453323151441e-07,5.3802926290429e-07,Down
C8orf82,2184.2590617674,-0.913601757849016,0.150020870343547,-6.08983107321582,1.13029889679948e-09,7.4069486042992e-09,Down
C9orf106,19.8608463081991,-0.125412669556623,0.248799515806893,-0.504071196239636,0.614211346989059,0.67400477179059,NS
C9orf114,1642.86289635996,-0.557101230631855,0.0856986098046398,-6.50070324246605,7.99453994354934e-11,6.37364304340338e-10,NS
C9orf116,176.010318316051,-0.519674774555333,0.154177246944887,-3.37063207997934,0.000749959452329672,0.00163510299935732,NS
C9orf117,79.2029301104482,0.960939826831185,0.230697117349233,4.16537422691978,3.10842254087618e-05,8.83331839697166e-05,Up
C9orf129,46.0660864196634,-0.385575196076314,0.267349082350648,-1.44221626902988,0.149241372392458,0.19656653332314,NS
C9orf131,47.7429869975455,-1.84696100624119,0.322779742438392,-5.72204746273295,1.0524789403185e-08,5.81874596704697e-08,Down
C9orf139,41.2808235940141,-0.877804226578809,0.210139351961811,-4.17724818499646,2.95057029082507e-05,8.43792405931511e-05,Down
C9orf142,3575.1535181038,-1.86341211492068,0.220548422506645,-8.44899316776811,2.93825664019021e-17,1.00619792792337e-15,Down
C9orf147,36.3433257602381,-0.470184119574526,0.158006690305784,-2.97572285492847,0.00292298887142723,0.00568487363539502,NS
C9orf156,338.650459754934,-0.353803647687368,0.0758733758108038,-4.66308034810004,3.11511056638721e-06,1.07286727966692e-05,NS
C9orf16,4657.58340364573,-1.53694569155823,0.205688228027023,-7.47221027815121,7.88588567132752e-14,1.17542420768584e-12,Down
C9orf163,28.8216397695169,-0.400908469439035,0.169377346597713,-2.36695448058489,0.0179351385384873,0.029424213539188,NS
C9orf169,310.961555446993,-1.61848991900777,0.221882865513484,-7.29434386590528,3.00118034823395e-13,3.95415254971862e-12,Down
C9orf170,22.0291341565876,0.95685911209549,0.182488148146002,5.24340414331972,1.57640723806689e-07,6.908272756021e-07,Up
C9orf171,41.5312783883094,1.12662891771179,0.288997002306935,3.89841039428923,9.68262172536085e-05,0.000252398130473835,Up
C9orf172,673.722128369366,-0.375897233978159,0.158611126011079,-2.36992979894678,0.0177914629949422,0.029223945287786,NS
C9orf173,80.4610475090319,-0.419887478415541,0.181531585724005,-2.3130271062245,0.0207211488732072,0.0335158571669486,NS
C9orf24,243.229340761349,-0.885504654956406,0.300902006587857,-2.94283399767843,0.00325222757036765,0.00625772379352864,Down
C9orf3,637.371439364556,-0.0148335724726924,0.14613108724516,-0.10150867110026,0.919146674572514,0.936277930446253,NS
C9orf37,1164.41003706609,-0.959357016852188,0.125907360719303,-7.61954671570771,2.54568069963654e-14,4.21218033807343e-13,Down
C9orf40,208.550186635474,0.103412163017467,0.087141229831425,1.18671911353005,0.235338433209864,0.293148142726001,NS
C9orf41,362.408290597642,-0.301239348239692,0.13728536481435,-2.19425682152687,0.028216951692122,0.0443214205405966,NS
C9orf43,29.0026595956582,-0.144708621305984,0.152632366936428,-0.94808607250555,0.343085637901287,0.408791461088871,NS
C9orf47,27.4545648205383,1.31928445682515,0.192229651945917,6.863064274789,6.73988819562496e-12,6.66678032854261e-11,Up
C9orf50,136.765933907395,-1.19687419076804,0.18505723269086,-6.46758936878425,9.95786505430531e-11,7.80096841512953e-10,Down
C9orf64,145.211399387579,1.32507903628847,0.18140798878221,7.3044139080297,2.784779045501e-13,3.68398805758535e-12,Up
C9orf69,1682.84815572602,-0.423908826813889,0.0972673391773649,-4.35818261709515,1.31146934724829e-05,3.99845425329344e-05,NS
C9orf72,382.138878209507,0.515006444913171,0.139648700826487,3.68787136482611,0.000226137914262279,0.000549090594510892,NS
C9orf78,1876.37563609369,-0.294617527193586,0.10510288915182,-2.80313442923548,0.00506085700649357,0.00933710285626319,NS
C9orf84,22.4815930222142,0.0848050585980492,0.269365041656716,0.314833202098016,0.752888301072352,0.797811914284268,NS
C9orf85,296.288308775501,-0.297016756405755,0.0643531502754382,-4.61541906083062,3.92302912712513e-06,1.32168137798869e-05,NS
C9orf89,803.643218573162,0.0284085475996388,0.179736434453121,0.158056699444811,0.874412120475288,0.900371576982674,NS
C9orf9,491.09701371674,-0.639101506389467,0.121569562076027,-5.25708487779028,1.46356775064697e-07,6.45034801208299e-07,Down
C9orf91,647.091355570641,-0.311209464170394,0.102487224317133,-3.03656837468246,0.00239287831130885,0.00474135751332584,NS
C9orf96,52.1911559254201,-0.721809477456269,0.11214193282597,-6.43657068561876,1.22202939678826e-10,9.46373147360071e-10,Down
CA10,1141.62178023605,-0.395002096949211,0.249199114473399,-1.58508627843208,0.112946732742444,0.153649963616774,NS
CA11,3609.61316831131,-1.55298665463129,0.223262021748354,-6.95589264340583,3.50336581920314e-12,3.72163834930009e-11,Down
CA12,534.486021783142,1.59186275469949,0.22638694183544,7.03160147751193,2.04176285207139e-12,2.27622902574332e-11,Up
CA13,114.292312407948,0.43529189908397,0.150274731890428,2.89664066345739,0.00377181508651154,0.00714733860427917,NS
CA14,165.209991991381,0.136311464734927,0.215259423596422,0.633242728506466,0.526575146744353,0.592251093538965,NS
CA15P1,71.3511539073989,-1.48046468612901,0.286398414912196,-5.16924888213118,2.35036719132688e-07,9.96113844637545e-07,Down
CA2,1071.20510343754,0.950846998012329,0.191674296721292,4.96074337705763,7.02239150707243e-07,2.70754059246555e-06,Up
CA3,75.9188413628972,2.41150430417978,0.24255316854335,9.94216780865837,2.72824242355963e-23,4.81356858904564e-21,Up
CA4,410.045533030539,-1.35535335477012,0.228997419718513,-5.91864029051565,3.24614047120771e-09,1.96170335549678e-08,Down
CA5A,18.5676830292052,-1.98564758276078,0.267838876201215,-7.41358988255706,1.2292566273288e-13,1.74722360549922e-12,Down
CA5B,293.778531287778,0.279230266047573,0.104817851318613,2.66395716507106,0.00772273958207842,0.0137285630156935,NS
CA5BP1,572.969364585424,-0.728633243005673,0.158470699998583,-4.59790512070804,4.26760247014916e-06,1.42681201432464e-05,Down
CA7,84.4269285679536,-1.84884262833926,0.322705393998911,-5.72919654496231,1.00907425478566e-08,5.59784460139467e-08,Down
CA8,395.891818992695,0.12312661083361,0.190540183785371,0.646197607179294,0.518151388985197,0.584315224816431,NS
CA9,57.5812948137599,0.852449067861368,0.293898711264649,2.9004858993538,0.00372584601137735,0.00707013472722435,Up
CAAP1,302.476596059293,0.295368916245751,0.0758503661797145,3.89410006994462,9.85639576426844e-05,0.000256433749071334,NS
CAB39,1783.9536537123,0.280119983888083,0.0706865875525546,3.96284491283183,7.40618957676289e-05,0.000196594062485716,NS
CAB39L,997.650138520171,-0.712528330742241,0.127837832623737,-5.57368907246272,2.49400697080586e-08,1.28109877057344e-07,Down
CABIN1,4553.31184313167,-0.44492487736307,0.10075483285246,-4.41591598900863,1.00583145961843e-05,3.14034549962038e-05,NS
CABLES1,798.899721209367,-0.619152717437652,0.174953392259311,-3.53895805872664,0.000401709671684852,0.000925163364186793,Down
CABLES2,282.906955413324,0.172237346497894,0.0681638070432867,2.52681524065281,0.0115102037440595,0.0196703649155931,NS
CABP1,3465.96079669407,-2.89029357785072,0.317335341727017,-9.10801035308904,8.39065579555526e-20,5.51405363860134e-18,Down
CABP4,37.2275638662057,1.12041853377011,0.187474612823444,5.97637470426611,2.28157883032684e-09,1.41840626479759e-08,Up
CABP7,275.189317079188,0.0040233421388375,0.261764008450893,0.0153701120434679,0.98773690774413,0.990768054590935,NS
CABYR,64.8553754405687,-0.0710616677856797,0.172234359253232,-0.412587059247566,0.679909183998681,0.732723799938028,NS
CACFD1,187.977323486868,0.0674998343251788,0.169196769815753,0.398942807233749,0.689935346353992,0.742050791281341,NS
CACHD1,662.608871287097,0.390981841769454,0.147896546815113,2.64361711067011,0.00820253848507745,0.0144989224316429,NS
CACNA1A,3676.74782689605,-0.830614319950393,0.170025167650554,-4.8852433520755,1.03301185384785e-06,3.87785578437979e-06,Down
CACNA1B,814.779764449235,-0.977511977833863,0.273422231549256,-3.57510057721027,0.000350093284016732,0.000817068898081897,Down
CACNA1C,691.010464346671,-0.420703332981524,0.158646298557514,-2.65183201125241,0.00800563615865515,0.0141864067824553,NS
CACNA1D,330.238212414336,0.138317700457787,0.189484160953295,0.729969722861851,0.465408691852949,0.53279595783603,NS
CACNA1E,1090.23937919358,-0.76951857431194,0.209071748010612,-3.68064351895542,0.000232646068543161,0.000563628505163074,Down
CACNA1F,23.2697136678633,-0.852291739037104,0.234244156123402,-3.6384759950558,0.000274256185535572,0.000655243803887755,Down
CACNA1G,565.49727901834,0.285390790786876,0.224183194880368,1.27302490688105,0.203009203753241,0.257904468601597,NS
CACNA1H,845.412059528968,-0.485533805947904,0.192185724076851,-2.526378107844,0.0115245372572097,0.0196891157519237,NS
CACNA1I,638.275462493509,-1.41524139784574,0.259374832612679,-5.4563558984888,4.86005342768568e-08,2.35980817344283e-07,Down
CACNA1S,21.0813012924673,-0.259256119644905,0.282067725360425,-0.919127203630362,0.35802904180786,0.424106210802392,NS
CACNA2D1,921.294476307738,-0.266872021136307,0.169424947212239,-1.57516366702476,0.115218671298348,0.156334487378983,NS
CACNA2D2,351.183231300311,-0.582147911904241,0.142756232710387,-4.07791590497669,4.54411954618846e-05,0.000125293270721473,NS
CACNA2D3,311.959910934055,-1.51512234681785,0.230145327101554,-6.58332874231807,4.60030418494096e-11,3.8690226699462e-10,Down
CACNA2D4,84.4904261342871,-0.132409134804361,0.181781520955154,-0.728397111591044,0.466370530892047,0.533746489278693,NS
CACNB1,1423.6351624284,-0.965891087584158,0.141444220449958,-6.82877734071774,8.56413743879182e-12,8.25983831886327e-11,Down
CACNB2,421.700348514857,-0.541163502223688,0.163556561870686,-3.30872388141511,0.000937222185136231,0.0020001302273378,NS
CACNB3,901.532621792571,-0.30569505936786,0.164296192513106,-1.86063386309744,0.0627958993622941,0.0908469731237752,NS
CACNB4,768.156525405028,-0.200542896571763,0.138625274287432,-1.44665464218269,0.147993674024201,0.195129016063751,NS
CACNG1,42.3341493204296,-1.20615309507458,0.237624407511072,-5.07588049438219,3.85705668935573e-07,1.56402058909873e-06,Down
CACNG2,320.486476790625,-1.3036291969769,0.290524634014121,-4.48715545723239,7.21804077885568e-06,2.31410701012019e-05,Down
CACNG3,360.105995561956,-1.44424075474397,0.363492615124725,-3.97323272784623,7.0903710223089e-05,0.000189138705725749,Down
CACNG4,2213.13896672156,-0.156096592245804,0.206612640381483,-0.755503593379338,0.449946877062468,0.517247713065013,NS
CACNG6,58.6050050954278,-0.447428287263818,0.22420028342443,-1.99566334363993,0.0459705796113131,0.0688816069649067,NS
CACNG7,2610.98853672281,0.0698545737808741,0.127304888593396,0.548718706349017,0.583198506635557,0.645031218295745,NS
CACNG8,1837.57111780111,-0.671883488880891,0.219968624414634,-3.05445147310833,0.00225472488030041,0.00449615408563099,Down
CACTIN,1085.60207059315,-0.620337720854833,0.0998532463519563,-6.21249427052483,5.21500825896207e-10,3.65500924263698e-09,Down
CACUL1,988.692316686136,-0.113831424506736,0.075426917983007,-1.5091618158438,0.131257435572381,0.17573166398968,NS
CACYBP,1744.08868234889,-0.185004633779322,0.122196317457718,-1.51399516473429,0.130027065850206,0.174271268506362,NS
CACYBPP2,10.735144727079,-0.103517163965094,0.125176786612342,-0.826967737122656,0.408255348194404,0.475141665726792,NS
CAD,1595.43437754774,-0.0130350795913788,0.0934282020842139,-0.139519752072605,0.889039448689342,0.912135031358662,NS
CADM1,1890.13266337469,0.477153631353351,0.117312645323943,4.06736741836958,4.75472441571734e-05,0.000130545816501901,NS
CADM2,3054.35067177479,-0.231607541839583,0.157775769410783,-1.46795381004653,0.142116770048325,0.188359550210208,NS
CADM3,2154.88748536593,-0.558945778952276,0.179289849224711,-3.11755395728917,0.00182358562481608,0.00369543593782954,NS
CADM4,9604.10499574067,-0.194131164387403,0.100789349684098,-1.9261079171149,0.0540909002723607,0.0794789076872417,NS
CADPS,2167.38475785483,-0.488217423967048,0.16366533945598,-2.98302270712829,0.00285416818103507,0.00556102003535725,NS
CADPS2,413.702618137904,-0.0247613503903948,0.229177393536424,-0.108044471613468,0.913960415417357,0.932340715375473,NS
CAHM,440.494374145047,-1.05292951199616,0.145858033222428,-7.21886541820074,5.24231037409692e-13,6.61174685255177e-12,Down
CALB1,184.461937592445,-1.00204155792974,0.259607008342383,-3.85984016505518,0.000113461213936167,0.000292009263455187,Down
CALB2,423.955164629496,-0.944755999346765,0.291679026353184,-3.23902616913838,0.00119938568390553,0.00251214587675328,Down
CALCOCO1,2966.48090359668,-0.0616463171134013,0.0894909468954964,-0.688855345171274,0.49091430296092,0.557980601194709,NS
CALCOCO2,1351.54886735019,0.00898355326932053,0.0739556810525751,0.12147211872654,0.903317097182972,0.923805640213836,NS
CALCRL,1587.62331295594,0.0365147242737432,0.202544469469507,0.180280036129253,0.856932727747526,0.88529353594691,NS
CALD1,2355.4013093008,1.08410930737594,0.125348923075778,8.64873252018732,5.20745587079855e-18,2.09745468225315e-16,Up
CALHM2,243.149684376155,0.380814229468851,0.111861668759495,3.40433174019251,0.000663261485773035,0.00145980480502616,NS
CALM1,21436.6265207959,-0.142728050590993,0.142093897834751,-1.00446291336859,0.315155538559471,0.379721251625396,NS
CALM2,10309.7030813317,-0.408682969851891,0.119114764828454,-3.43100177749136,0.000601356660357855,0.00133441166246462,NS
CALM2P2,21.2719837023767,0.361264477234777,0.193157230426024,1.87031299029283,0.0614403666716708,0.0890923737550975,NS
CALM3,14178.9907957652,-0.769192911969437,0.150590063246117,-5.10785967804734,3.25828469288758e-07,1.3403060601863e-06,Down
CALML4,332.333644555252,-0.460850652218547,0.0949924916210588,-4.85144293358426,1.22566477529056e-06,4.54399564934602e-06,NS
CALML6,38.3416221538175,-0.24621079215475,0.253640519418161,-0.970707648444916,0.331693882068039,0.396703145721221,NS
CALN1,847.935638939444,-0.39132607764621,0.252842820455819,-1.54770492174046,0.121693356585955,0.164295647018483,NS
CALR,9570.03470397872,0.32187470166612,0.0882587143257109,3.64694528042036,0.000265376409524361,0.000636276200797551,NS
CALU,1583.74411668542,1.41127299303613,0.119484270035826,11.8113705897268,3.40957430711393e-32,4.25724693485179e-29,Up
CALY,3827.96457089551,-3.58558799508819,0.372894736081122,-9.61555004173661,6.87409582821493e-22,7.99843088141347e-20,Down
CAMK1,87.7193744729946,-0.21006619535948,0.137044115271948,-1.53283630561318,0.125316192783312,0.168583825730045,NS
CAMK1D,1955.18264189863,-0.217044485923961,0.13392330718255,-1.62066253059379,0.105090033645941,0.14421892341401,NS
CAMK1G,250.08683034938,-1.29480628379805,0.319962340043638,-4.04674588772371,5.19345669303017e-05,0.000141707858055167,Down
CAMK2A,5047.21590657047,-1.71375665366742,0.333887889525724,-5.13273079805844,2.85568217281769e-07,1.18794036466368e-06,Down
CAMK2B,3547.14940095717,-1.00956392476134,0.241015606406781,-4.18879067547776,2.80444930247835e-05,8.04983573436403e-05,Down
CAMK2D,1771.88415926926,0.767847242455092,0.102156327826407,7.51639432223804,5.63075548740064e-14,8.63063485094308e-13,Up
CAMK2G,2894.92172337574,-0.705891854144213,0.136990442430635,-5.1528547657742,2.56550653278054e-07,1.07800419466979e-06,Down
CAMK2N1,5788.32320120751,-0.596673500630527,0.192927670102332,-3.09273159373168,0.00198323419246119,0.00399497989655181,Down
CAMK2N2,836.325890068411,-1.17070607256637,0.190325396032089,-6.15107650882798,7.6958780488234e-10,5.18752005979698e-09,Down
CAMK4,562.116432334055,-0.370157281205839,0.234114475312201,-1.58109523433876,0.113856264239632,0.154686781640052,NS
CAMKK1,1378.43576852825,-1.02854945612235,0.234755486659531,-4.38136492892311,1.17938147346397e-05,3.62729457937637e-05,Down
CAMKK2,2051.76329491115,-0.341238782152884,0.146179012297188,-2.33438971019403,0.0195753250953896,0.0318511103596996,NS
CAMKMT,171.086582781965,0.0378663568640683,0.117281317689503,0.322867764534484,0.746795390121207,0.792418110358005,NS
CAMKV,1550.90184100668,-1.55089603858772,0.265988541670924,-5.83068740046124,5.51995075086561e-09,3.20916334484422e-08,Down
CAMLG,1809.85358571121,-0.665795823171243,0.0974776533060911,-6.83024057914656,8.47723469555927e-12,8.18088427932926e-11,Down
CAMSAP1,2145.25038144298,-0.338137294343386,0.163912837489823,-2.06290916270899,0.0391212594152406,0.059536497546239,NS
CAMSAP2,2482.2806824466,0.0758279890218423,0.0989956336155605,0.765973066209289,0.443692328348792,0.510962318109798,NS
CAMSAP3,1181.68459289716,-1.8914832785923,0.200214931659947,-9.44726381249561,3.47803351061779e-21,3.36044285383023e-19,Down
CAMTA1,2164.84362507303,-0.411974804289922,0.0946307380136561,-4.35349879898929,1.33981829792975e-05,4.07646309503198e-05,NS
CAMTA2,921.991539372471,-0.162108876248048,0.102362887827107,-1.58366845337397,0.113269187320238,0.154062799445459,NS
CAND1,2314.98928881819,0.249777574111541,0.0837530388321641,2.98231058352497,0.00286081614177604,0.0055726350189978,NS
CAND2,456.522271475124,0.152282823368406,0.153225026130191,0.993850855923596,0.320295482890335,0.385038261707654,NS
CANT1,965.888387970494,0.56495634950528,0.0915533175833223,6.17079057775394,6.79493735157329e-10,4.64793186223083e-09,NS
CANX,11035.52550002,0.593168812612837,0.0965111998035943,6.14611375487994,7.94043473248462e-10,5.3259973792434e-09,Up
CAP1,3280.99766867854,0.567919877864006,0.0816576987530758,6.9548846775775,3.52850557094991e-12,3.74344460311496e-11,NS
CAP2,651.578797953228,0.175105448414064,0.237040486320994,0.73871536095712,0.460079856175771,0.527588571207709,NS
CAPG,1732.94389700704,-0.0367360127815706,0.224621806577023,-0.163546065902438,0.870088506021896,0.896488296924426,NS
CAPN1,2625.70300775598,-0.0880563557508517,0.0858213944302934,-1.02604200660447,0.304871784184121,0.369056514346831,NS
CAPN10,1713.51943652734,-0.743591234832193,0.110665615859837,-6.71926170612908,1.82647611352452e-11,1.65442858675948e-10,Down
CAPN11,15.5283485211443,-1.21897311473602,0.239239576291627,-5.09519843510392,3.48376158552509e-07,1.42475228158839e-06,Down
CAPN12,20.9361816488025,0.0369158330832931,0.284782486711801,0.129628171695305,0.89686061350698,0.918475803056486,NS
CAPN13,22.3409247226967,-1.08780591691418,0.291333606853645,-3.73388408107909,0.000188549300652186,0.000465267900301959,Down
CAPN14,20.0193951420523,-0.393873448284709,0.171094877608405,-2.30207621519909,0.0213308744779832,0.0344177688396246,NS
CAPN15,1911.58299334488,-0.210221400224352,0.10751000009693,-1.95536601278781,0.0505398846905558,0.074857506003933,NS
CAPN2,4490.81274397277,0.0806588669976918,0.0818729734568304,0.985170851773464,0.324540155630138,0.389237166114113,NS
CAPN3,142.500349568983,-0.162201761465539,0.231674909486682,-0.700126577474127,0.483848259319932,0.550913646554513,NS
CAPN5,652.313688614757,1.56558163354853,0.23498758808109,6.66240139035886,2.69389067019852e-11,2.36491256672052e-10,Up
CAPN7,710.602697574477,0.18883552508838,0.0952812480129827,1.98187501765983,0.047493230650789,0.0709078476750926,NS
CAPN8,19.3374369789228,-0.408957833039835,0.248212852141416,-1.64760941873726,0.0994328464065679,0.137291082244931,NS
CAPN9,138.318831581509,-1.32261101522524,0.200111565045389,-6.60936820380795,3.85963658445985e-11,3.29042127305422e-10,Down
CAPNS1,6570.16142342482,-0.5072987959298,0.154423712259813,-3.28510944663916,0.00101942763949611,0.00216135703295465,NS
CAPRIN1,3584.27998334205,0.374784620196213,0.090313631946383,4.14981229432467,3.32748026797591e-05,9.40969681355137e-05,NS
CAPRIN2,1049.64112725829,-0.120958950831252,0.101260152243958,-1.19453652943198,0.232268160283744,0.289878581939327,NS
CAPS,1796.4893910162,-0.915240552472662,0.223442566618222,-4.09608861160488,4.20189150961414e-05,0.000116470462745998,Down
CAPS2,201.398965911897,-0.0599220449812876,0.11758143144534,-0.5096216659783,0.610316542031947,0.670456017207807,NS
CAPZA1,1096.09371371737,0.709156704642046,0.115506228871723,6.13955378484057,8.27536023168021e-10,5.53920194971683e-09,Up
CAPZA2,2234.28139025861,0.495316121118317,0.112506055608525,4.40257298542057,1.06974585439884e-05,3.31756108303439e-05,NS
CAPZB,4708.57607581905,-0.0023711845396859,0.104640228365664,-0.0226603532572561,0.981921201225517,0.986174046423251,NS
CARD10,251.188813933635,0.0521406088918909,0.146369706783861,0.356225410554966,0.721671763600553,0.76985910007651,NS
CARD11,284.634641563827,-0.0205642035127614,0.172790949698763,-0.11901204055312,0.905265816599217,0.925273895537969,NS
CARD14,90.7616101086605,-0.827641809846417,0.158378979742526,-5.22570489588897,1.73492877715272e-07,7.53783830587336e-07,Down
CARD16,97.9540465100675,0.649534889437683,0.216392314901802,3.00165414715601,0.00268517053023486,0.00525825649014021,Up
CARD6,139.178245853659,0.314197204132588,0.192687543307437,1.63060465009552,0.102973767349033,0.141662021494152,NS
CARD8,667.957437351497,0.552308156573732,0.0953572318838173,5.79199024198459,6.9557184872015e-09,3.97553600296672e-08,NS
CARD9,539.217023239034,-0.774703577050761,0.188065257954613,-4.11933381782681,3.79969344492244e-05,0.000106357344366237,Down
CARF,433.143774227412,-0.122745834204644,0.158974268669323,-0.772111331173749,0.440048491603665,0.507341935912401,NS
CARHSP1,714.372494340675,-0.0559503234629127,0.119878225210929,-0.466726324688796,0.640695693093335,0.697503185130182,NS
CARKD,1008.01246849677,0.0107403819765995,0.155365752710506,0.0691296620344134,0.944886410610022,0.957928687591149,NS
CARM1,1875.90541721372,-0.178162684232441,0.0997403167143936,-1.78626547520006,0.074056284148333,0.10530719266717,NS
CARNS1,4579.69468110739,-1.05073345292904,0.277855063923969,-3.78158827876018,0.000155830941375866,0.000390346888952633,Down
CARS,1542.68730226694,-0.32561485293649,0.0945243459505364,-3.44477234581322,0.000571540537951831,0.00127522281952359,NS
CARS2,1533.11046563384,-0.651613701123403,0.114286097819552,-5.70160075070765,1.18687552079335e-08,6.48883915578228e-08,Down
CASC1,54.3111686902007,0.231611553923736,0.184182526005217,1.25751100795075,0.208568655510391,0.264037312138876,NS
CASC10,204.051454460355,0.199536120216454,0.200774148108887,0.993833728574649,0.320303822562743,0.385038261707654,NS
CASC14,16.4812067384237,1.20992179983439,0.246293360939769,4.91252299785002,8.99118329991455e-07,3.40277191243211e-06,Up
CASC15,579.048897064215,0.407842620296012,0.153214300474158,2.66190961962327,0.00776987381721159,0.0138078160500305,NS
CASC2,155.686542322872,-0.00739628702210769,0.132622281811687,-0.0557695654234771,0.955525380469627,0.965458324045004,NS
CASC3,4065.30521616926,-0.240722994860278,0.0805813666125177,-2.9873282742624,0.00281427351827084,0.00548921986885031,NS
CASC4,2914.03475528997,-0.0260597966535295,0.0737174969879714,-0.353508973016022,0.723706902985227,0.771776522518639,NS
CASC5,136.941692066811,1.59080798131121,0.228760736945251,6.95402542653961,3.55007580971072e-12,3.76141191535407e-11,Up
CASC7,1117.09824906984,0.251578151877002,0.101518771780232,2.47814416452574,0.0132067771017365,0.0222701439762504,NS
CASD1,1069.33138266652,0.0063203161246219,0.131426742322706,0.0480900310920205,0.961644491050898,0.970251950443696,NS
CASK,2062.44683128673,0.188208295740609,0.116078223456695,1.62139193843558,0.104933608582844,0.144065155587983,NS
CASKIN1,3418.11668502929,-1.06331749987991,0.162263857469927,-6.55301504881938,5.63868315693802e-11,4.65549872855635e-10,Down
CASKIN2,3510.2698835251,-0.311881068794954,0.108879165186889,-2.86446969224658,0.00417708125353839,0.00783751969800429,NS
CASP1,197.924429585622,0.840525300431623,0.157855614328565,5.32464622184504,1.0114970791639e-07,4.58364617224692e-07,Up
CASP10,142.516165676715,0.222140429168114,0.110807682489266,2.0047385179239,0.0449910084093102,0.0675635163752358,NS
CASP16,33.1834889129631,-1.1535150020925,0.251178848577645,-4.59240500792374,4.38166971319178e-06,1.46073655338938e-05,Down
CASP2,593.755101575596,0.648851652235665,0.101899458394724,6.36756723202817,1.92049876010222e-10,1.44455680602314e-09,Up
CASP3,590.602765134121,0.887396887536318,0.0963932134664456,9.20601000448253,3.38472917257789e-20,2.53183981240941e-18,Up
CASP4,171.734556993676,1.19269766977374,0.163807197842158,7.28110660267204,3.31092912390462e-13,4.34111482546202e-12,Up
CASP6,133.80853875146,0.731188687151152,0.118372678878554,6.17700548875237,6.53288029486248e-10,4.48569005694618e-09,Up
CASP7,189.31151868552,0.905372786989084,0.130326351320318,6.94696642556842,3.73224478885931e-12,3.9389985313891e-11,Up
CASP8,157.710919719956,0.873449488994145,0.15191404036114,5.74962977034727,8.94390824527993e-09,5.00439567864129e-08,Up
CASP8AP2,391.9298990324,0.460521427696998,0.135439056728035,3.40021142218775,0.000673337681637926,0.00148017568368727,NS
CASP9,846.369820492656,-0.528100149755498,0.126305513645835,-4.18113298866992,2.90060143470641e-05,8.30526768180533e-05,NS
