"sample","stromal","immune","estimate","purity"
"CGGA_P110",-800.416113598888,-171.124404834891,-971.54051843378,0.894995004206298
"CGGA_P111",-1485.7407088881,-507.316569241858,-1993.05727812996,0.95158961615357
"CGGA_P112",-1045.65961999643,-661.836853114178,-1707.4964731106,0.937873429693017
"CGGA_P113",-1418.44109828337,-1350.31245156861,-2768.75354985197,0.980350403052639
"CGGA_P114",-1863.11384245482,-1099.91064041526,-2963.02448287008,0.985576377840629
"CGGA_P115",-605.353459492143,128.397099212904,-476.956360279239,0.860281099318937
"CGGA_P116",-1205.46333556867,-367.534591765174,-1572.99792733384,0.930840781078549
"CGGA_P121",-1242.69597150941,-382.063229685204,-1624.75920119461,0.933590368930297
"CGGA_P122",-1427.51614395677,-641.667901733762,-2069.18404569053,0.954964863051475
"CGGA_P128",-1435.65536299376,-987.709854668927,-2423.36521766269,0.96909392815681
"CGGA_P13",-1993.74541002195,-1712.55721970808,-3706.30262973003,0.998143430144808
"CGGA_P131",-1661.24568722514,-735.489722782377,-2396.73541000751,0.968122220768062
"CGGA_P132",-1321.08915471778,-408.565986453047,-1729.65514117083,0.938997058045161
"CGGA_P136",-990.455018449247,-432.996996281415,-1423.45201473066,0.922595495165121
"CGGA_P137",-1523.40522471175,-579.578704225873,-2102.98392893763,0.956425253749586
"CGGA_P142",-969.689189651918,-176.205874686704,-1145.89506433862,0.906117184673165
"CGGA_P143",-140.342927971714,1058.68648334104,918.343555369327,0.738610558885008
"CGGA_P144",-1005.46168386951,-329.170051244179,-1334.63173511369,0.917487654490187
"CGGA_P145",-1097.18795336324,-306.47010244859,-1403.65805581183,0.92147074215705
"CGGA_P146",-1530.1145746184,-660.675499739763,-2190.79007435816,0.960108980789452
"CGGA_P147",-451.758012095347,567.688575398137,115.93056330279,0.812712158525414
"CGGA_P15",-1416.94316855754,2.67211450836393,-1414.27105404917,0.922074772933518
"CGGA_P150",-1290.83224006663,-101.030602860506,-1391.86284292714,0.920796802687331
"CGGA_P151",-1478.34716992119,-560.802334019446,-2039.14950394064,0.953647435283454
"CGGA_P153",-1318.24738409438,-1043.19497626882,-2361.4423603632,0.966811604697162
"CGGA_P154",-1696.16981764204,-975.953825329001,-2672.12364297104,0.977453858025069
"CGGA_P155",-1443.12898827574,-820.682811457159,-2263.81179973289,0.963051009656312
"CGGA_P156",-1711.04033114601,-817.029512904919,-2528.06984405093,0.972770836411036
"CGGA_P157",-1060.77565495041,-213.92886865838,-1274.70452360879,0.913953221197365
"CGGA_P158",-1460.05249303935,-1104.16552073881,-2564.21801377816,0.973986933728623
"CGGA_P159",-845.475695273888,-142.415090367833,-987.890785641721,0.896063021507165
"CGGA_P16",-1620.32076639748,-938.298984434074,-2558.61975083155,0.973800390625924
"CGGA_P160",417.139944649184,1684.64508463996,2101.78502928914,0.610974882754684
"CGGA_P163",-1000.77756287406,843.918897971615,-156.858664902445,0.835385724596317
"CGGA_P164",-621.3551329585,321.071140612546,-300.283992345954,0.84677191544087
"CGGA_P165",-1577.05179596748,-1033.28722522015,-2610.33902118764,0.975498718403557
"CGGA_P17",-1459.50877538792,-391.825433191408,-1851.33420857933,0.944989830456781
"CGGA_P172",-1420.99991625513,-845.407820709001,-2266.40773696413,0.963153564696234
"CGGA_P173",-789.500954172661,399.293698632204,-390.207255540456,0.853719602310455
"CGGA_P174",-1267.63622487284,-538.602524084122,-1806.23874895696,0.94280390934749
"CGGA_P175",-528.38472506932,753.219369559301,224.834644489982,0.803294309334256
"CGGA_P176",-1797.72254119485,-1420.4703508563,-3218.19289205115,0.991222311387387
"CGGA_P177",-1190.51650446161,-100.12193861895,-1290.63844308056,0.914899897687597
"CGGA_P178",-527.147562426023,-274.220648292846,-801.368210718869,0.88357427448592
"CGGA_P179",-1668.28133973024,-1337.3638212692,-3005.64516099944,0.986615831011598
"CGGA_P18",-1275.42694307905,-413.630673079608,-1689.05761615866,0.936930862481777
"CGGA_P180",-578.653843838373,331.375373924117,-247.278469914256,0.84260739089154
"CGGA_P181",-1140.08079006681,447.66195869022,-692.418831376594,0.875972457662565
"CGGA_P182",693.028863390843,1317.6903546835,2010.71921807435,0.621502287322905
"CGGA_P183",-2178.78447139152,-1739.01128294815,-3917.79575433967,0.999553021380596
"CGGA_P185",-1158.06214049573,-475.571931487982,-1633.63407198371,0.934056398848828
"CGGA_P19",-1233.78878455853,-315.842087443701,-1549.63087200224,0.929581895453491
"CGGA_P199",-1318.75953423522,-10.8385756593135,-1329.59810989453,0.917193504894427
"CGGA_P20",-1648.71735884715,-814.32148643543,-2463.03884528258,0.970514129544714
"CGGA_P205",-591.311868303119,253.219516852713,-338.092351450406,0.849711125085657
"CGGA_P21",-1380.84545168053,-127.992399339114,-1508.83785101965,0.927357994149532
"CGGA_P22",-1376.49453404666,-169.071544491173,-1545.56607853783,0.929361790112015
"CGGA_P23",-943.950983663885,430.662194575775,-513.28878908811,0.862987813410943
"CGGA_P25",444.610372205946,1305.37388523258,1749.98425743852,0.651023268415737
"CGGA_P265",-998.597841807224,252.737825404973,-745.860016402252,0.879729370719443
"CGGA_P266",-1226.42401508846,-635.834742659171,-1862.25875774763,0.945513151344636
"CGGA_P269",-1403.65596044397,-466.494217077623,-1870.15017752159,0.945889663173565
"CGGA_P27",-1802.67218114527,-1048.54914463373,-2851.221325779,0.982666458508652
"CGGA_P270",-1391.91619624748,-292.372729145083,-1684.28892539256,0.936685976661532
"CGGA_P271",-1496.66532321594,-815.632337255043,-2312.29766047098,0.96494338970215
"CGGA_P279",-1992.95744766537,-1121.16174676335,-3114.11919442872,0.989087045439608
"CGGA_P28",-926.532889451947,-45.8723563412619,-972.405245793208,0.895051618311308
"CGGA_P280",-1238.00381270586,-572.828693633188,-1810.83250633905,0.943028474873499
"CGGA_P283",-1001.08675675558,182.826208733054,-818.260548022524,0.884732731088658
"CGGA_P286",-1919.64672273633,-1021.88448943873,-2941.53121217506,0.985037555435884
"CGGA_P29",-1706.01026934312,-728.127177696986,-2434.13744704011,0.969482795366819
"CGGA_P295",-997.069194531481,98.4431168684936,-898.626077662987,0.890169482652174
"CGGA_P298",-1698.67288095577,-315.030818446322,-2013.7036994021,0.952516781454482
"CGGA_P3",-1426.83031500932,-748.127593929103,-2174.95790893842,0.959456543737141
"CGGA_P30",-574.794731646796,-519.359802254779,-1094.15453390158,0.902878231959668
"CGGA_P306",-2115.27406544843,-1220.50889382817,-3335.7829592766,0.993356523369668
"CGGA_P308",-1329.12752975818,-559.956720209049,-1889.08424996723,0.946787860166699
"CGGA_P31",-272.610367994925,337.536227495875,64.9258595009499,0.817051696920625
"CGGA_P310",-1066.74839525518,342.838461500481,-723.909933754695,0.878192819005536
"CGGA_P311",-666.855980817764,1133.78208502504,466.926104207276,0.781626866034573
"CGGA_P314",-1513.24841525424,-420.19633286937,-1933.44474812361,0.948863587478736
"CGGA_P315",-1793.50664665813,-635.950662160172,-2429.4573088183,0.969314144577997
"CGGA_P316",-1087.72611130157,153.606960580262,-934.119150721309,0.892531207605676
"CGGA_P319",-1300.42530217285,-542.552742582725,-1842.97804475558,0.944587903128103
"CGGA_P326",-1195.14413231578,-240.377242141425,-1435.5213744572,0.9232774911014
"CGGA_P328",-482.855864452444,493.316313390478,10.4604489380342,0.821635105034253
"CGGA_P335",-1427.35418028834,-395.675636409575,-1823.02981669791,0.943622658557858
"CGGA_P337",-88.4311466287961,624.864536510216,536.43338988142,0.775222295573726
"CGGA_P338",-301.525107110939,26.0438187537407,-275.481288357198,0.844829588852056
"CGGA_P346",-1042.62359655066,366.700858634792,-675.922737915867,0.87480188455271
"CGGA_P356",-1408.01024141106,263.533903370341,-1144.47633804072,0.906029068615967
"CGGA_P358",-517.359898376207,990.301327406492,472.941429030285,0.781075805960759
"CGGA_P364",-964.214841342055,844.132909005601,-120.081932336454,0.832406260575959
"CGGA_P385",-1392.78817295745,-929.947126601043,-2322.73529955849,0.965344375433408
"CGGA_P388",-336.178177086329,612.646017425429,276.4678403391,0.798757270667143
"CGGA_P392",-1294.92526076125,-773.138394594282,-2068.06365535554,0.954916051655138
"CGGA_P399",-1949.905346298,-888.212706299056,-2838.11805259705,0.982308074971868
"CGGA_P401",-817.111472441418,365.431082641107,-451.680389800311,0.85838363849056
"CGGA_P411",-1016.86911771745,-368.317800974087,-1385.18691869153,0.920414139047328
"CGGA_P415",7.5490453747637,1469.30492577017,1476.85397114494,0.680924375646445
"CGGA_P416",-1550.22554565019,-957.805061130108,-2508.0306067803,0.972084873808164
"CGGA_P421",-1224.85026873949,-337.45331211976,-1562.30358085925,0.930265988001923
"CGGA_P422",-1425.92005506561,-637.058794202334,-2062.97884926794,0.954694200275045
"CGGA_P437",-1504.98360515756,-1049.88745731775,-2554.87106247531,0.973675110710443
"CGGA_P438",-535.638187553478,-303.197205197488,-838.835392750965,0.886136381292321
"CGGA_P439",-644.693517550932,278.11483060467,-366.578686946262,0.851908360733784
"CGGA_P446",-1952.79667864673,-1385.66482741514,-3338.46150606187,0.993401692688871
"CGGA_P461",-813.221750812219,-5.22006918941308,-818.441820001632,0.884745133020302
"CGGA_P468",-1587.18325538316,-968.2988031426,-2555.48205852576,0.973695550106013
"CGGA_P483",-908.64501965273,202.01553381141,-706.629485841319,0.876976736795074
"CGGA_P492",-1681.27072583466,-751.080614506556,-2432.35134034122,0.969418486230149
"CGGA_P499",-155.276999561824,1223.52171900545,1068.24471944363,0.723599516969975
"CGGA_P5",-459.515712452517,608.082635049904,148.566922597387,0.80991150377689
"CGGA_P500",-1459.93593939542,-619.945403306054,-2079.88134270148,0.955429605189983
"CGGA_P501",-797.977952051373,175.51816925894,-622.459782792433,0.870972905195863
"CGGA_P505",-1354.12488136891,-219.945350299954,-1574.07023166887,0.930898288115967
"CGGA_P508",-1574.991711907,-774.061594561132,-2349.05330646813,0.966345379297024
"CGGA_P510",632.142757441856,1479.88166666148,2112.02442410333,0.609784323858082
"CGGA_P512",-856.134167806373,-32.9390303220657,-889.073198128439,0.889529700275538
"CGGA_P520",-1574.13814578812,-225.146692316864,-1799.28483810499,0.942463152268917
"CGGA_P568",-1156.69390788085,-471.13306197882,-1627.82696985966,0.933751640297448
"CGGA_P585",-195.279067401423,599.275048790201,403.995981388779,0.787355237853739
"CGGA_P594",-884.66647079216,316.561184490461,-568.105286301699,0.867025086045555
"CGGA_P596",-1278.71990497246,-623.43407503716,-1902.15398000962,0.947403597614327
"CGGA_P604",-1058.98447663985,-476.012241449822,-1534.99671808967,0.928787919169717
"CGGA_P609",-1502.4211358223,-64.7630392197898,-1567.18417504209,0.930528591599025
"CGGA_P610",-926.888280292881,364.806249137068,-562.082031155813,0.866584209671149
"CGGA_P615",-1521.18117744565,-977.10880119694,-2498.28997864259,0.971748404398043
"CGGA_P619",200.273978150725,1324.58601054109,1524.85998869182,0.675746815832069
"CGGA_P623",-403.1915432735,1576.18342969846,1172.99188642496,0.712901807993296
"CGGA_P625",133.672461266279,763.285315135807,896.957776402085,0.740723141815085
"CGGA_P633",-784.538766755153,-249.769722203694,-1034.30848895885,0.899066929762963
"CGGA_P7",1215.46520730018,2455.24978780235,3670.71499510253,0.414133608417905
"CGGA_P83",-1144.00222770676,259.205662960524,-884.796564746232,0.889242715616994
"CGGA_P84",-1468.78248358385,-414.096802141173,-1882.87928572502,0.946494313572166
"CGGA_P86",-1821.78753785573,-1047.65777092797,-2869.4453087837,0.983158852688068
"CGGA_P87",-872.191136740621,295.467877796514,-576.723258944107,0.867654705893009
"CGGA_P89",-113.87442918257,1028.00389972338,914.129470540806,0.739027421514858
"CGGA_P93",-1153.17099131412,241.146870148822,-912.024121165301,0.89106383690352
"CGGA_P98",-1217.28667870596,-55.8871153686982,-1273.17379407465,0.913862013176292
"CGGA_P99",-1353.51961801436,-88.121901897174,-1441.64151991153,0.923622211248013
