,ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Change
11154,ENSG00000170043.11,3116.93648311662,0.47342695888824,0.0394939889140335,11.9873168526671,4.14102298886014e-33,1.68433358698024e-32,TRAPPC1,NS
11155,ENSG00000170049.9,402.92990368837,0.0538605784231148,0.076645859213631,0.702720003085776,0.482230259316587,0.506404739518898,KCNAB3,NS
11156,ENSG00000170074.19,45.0318077314699,-1.08350657129543,0.199105469933329,-5.44187244910068,5.27234223826487e-08,8.52251869018176e-08,FAM153A,Down
11157,ENSG00000170075.8,13536.4143543091,-0.37726161046933,0.101737544043292,-3.70818476125977,0.000208750325619332,0.000282316781706756,GPR37L1,NS
11158,ENSG00000170085.17,320.32558374546,0.753446981125918,0.110314181309264,6.83001017805354,8.49086083430061e-12,1.59314340338369e-11,SIMC1,NS
11159,ENSG00000170088.13,1405.06813132949,-0.229727026906783,0.0394913613412941,-5.81714631008604,5.98607442312758e-09,1.00493135453095e-08,TMEM192,NS
11160,ENSG00000170089.15,692.704536490763,0.612606731497716,0.0641754703824255,9.54580820128245,1.35050429041379e-21,3.63085238434792e-21,RP11-423H2.1,NS
11161,ENSG00000170091.10,9020.96748728925,-2.2838012314469,0.147898275165383,-15.4417029467931,8.58044825289005e-54,7.01626127473162e-53,HMP19,Down
11162,ENSG00000170092.14,21.5368643179973,0.382871875237686,0.0725009732176516,5.28092049313993,1.28536463761052e-07,2.03837441912439e-07,SPDYE5,NS
11163,ENSG00000170100.13,1167.36587252589,-0.841181955701429,0.0444204655912045,-18.9368108709781,5.67310161494402e-80,1.1090940697738e-78,ZNF778,NS
11164,ENSG00000170113.15,2559.99863741061,-1.00725089473965,0.0649443798676786,-15.5094389505586,2.99484256919104e-54,2.47854041198425e-53,NIPA1,Down
11165,ENSG00000170122.5,41.1579180688516,-0.611951635802053,0.0915595554019605,-6.6836457769535,2.33069783543327e-11,4.30147149109661e-11,FOXD4,NS
11166,ENSG00000170142.11,6020.12942443633,0.299890905211711,0.0391637972280064,7.65735006403456,1.89808742045202e-14,3.97163318218856e-14,UBE2E1,NS
11167,ENSG00000170144.18,15288.5756131997,-0.138393316786238,0.0317942312477162,-4.35278072012447,1.34421583988578e-05,1.93413165259086e-05,HNRNPA3,NS
11168,ENSG00000170145.4,3486.67648303324,-0.572325362085892,0.0379626514180944,-15.0760113086595,2.32921828200302e-51,1.76004452937797e-50,SIK2,NS
11169,ENSG00000170153.10,1580.45180685125,-1.41067266627042,0.0760769844506631,-18.5426995622475,9.34128266502877e-77,1.66150064956123e-75,RNF150,Down
11170,ENSG00000170160.16,235.234413767205,-1.72800398666569,0.128780650822529,-13.4181957897312,4.73091043425688e-41,2.51938486589821e-40,CCDC144A,Down
11171,ENSG00000170161.6,236.910192520296,-0.652436132946703,0.077804732526166,-8.38555845850747,5.0485498450325e-17,1.15772850522114e-16,RP11-262H14.4,NS
11172,ENSG00000170175.10,896.604775836507,0.142566506880938,0.0459237702147237,3.1044164321515,0.00190654778004346,0.00244325950591334,CHRNB1,NS
11173,ENSG00000170185.9,1962.70962845505,-0.00349563712123137,0.0370608327133645,-0.0943216022226833,0.924853690319685,0.931393610345517,USP38,NS
11174,ENSG00000170190.15,46.5415517630825,0.580543437550976,0.0928417503591163,6.25304278845892,4.02531794395835e-10,7.08168657413553e-10,SLC16A5,NS
11175,ENSG00000170191.4,313.91366465446,0.960394997948426,0.0509291231591814,18.8574815031994,2.55084411342862e-79,4.89819392117923e-78,NANP,NS
11176,ENSG00000170214.3,165.125910730858,-0.867882389797179,0.124443730188746,-6.9740949462126,3.0784613360296e-12,5.87612482123e-12,ADRA1B,NS
11177,ENSG00000170222.11,301.798045706816,0.137631786896212,0.0417049984977106,3.30012688775824,0.000966411230456735,0.00125979923177007,ADPRM,NS
11178,ENSG00000170231.15,56.8400671791739,-1.0912481389198,0.165533043009644,-6.59232814838195,4.32982246572239e-11,7.90351572114239e-11,FABP6,Down
11179,ENSG00000170234.12,874.364816082424,-0.0829743061700921,0.0314851541737333,-2.63534698646367,0.00840513121677075,0.010318613049598,PWWP2A,NS
11180,ENSG00000170236.14,13.7215068210685,0.936882992508066,0.13032480462367,7.18883097667736,6.53484106223932e-13,1.28220934275166e-12,USP50,NS
11181,ENSG00000170242.17,6313.29080141732,-0.769630275205775,0.0363196607340848,-21.1904588217561,1.16952134724595e-99,4.27647603266663e-98,USP47,NS
11182,ENSG00000170248.13,5114.91665983418,-0.0207250323787985,0.0280314251683314,-0.739349935094014,0.459694534643053,0.483754901296169,PDCD6IP,NS
11183,ENSG00000170260.8,1046.80003699045,-0.142620281562173,0.0331692446442856,-4.29977477906612,1.70971772156588e-05,2.44784215539465e-05,ZNF212,NS
11184,ENSG00000170264.12,459.416108725619,-0.23252735522042,0.0447587454498502,-5.19512673743179,2.04580419758399e-07,3.21669496925956e-07,FAM161A,NS
11185,ENSG00000170265.11,2114.2083427098,-0.0191266868594425,0.0374649967554615,-0.510521513835558,0.609686146273277,0.631295743096655,ZNF282,NS
11186,ENSG00000170266.15,2043.54134824443,1.01661353562612,0.0433793121620193,23.4354461829438,1.860553052096e-121,1.37252597094909e-119,GLB1,Up
11187,ENSG00000170270.4,439.075659996587,1.07930928542677,0.0479450877221758,22.5113632429035,3.21239783533885e-112,1.75212379806195e-110,C14orf142,Up
11188,ENSG00000170271.10,3672.47353844524,-0.878631498780009,0.0601146706202093,-14.6159246938406,2.22315326779196e-48,1.5273844963443e-47,FAXDC2,NS
11189,ENSG00000170275.14,9165.33386155578,0.225452600028178,0.0439800660059412,5.12624514928473,2.95577690699096e-07,4.60931281336557e-07,CRTAP,NS
11190,ENSG00000170276.5,241.810015508293,0.363790798285729,0.107832173417959,3.37367584047177,0.000741716566379921,0.000972453864168228,HSPB2,NS
11191,ENSG00000170290.3,358.570366398051,2.0721963151159,0.206964712325774,10.0123170362209,1.34563423220237e-23,3.89063398195492e-23,SLN,Up
11192,ENSG00000170291.14,2311.63996758003,0.366048964052442,0.0347079182259346,10.5465548717042,5.26939325451725e-26,1.65692604820055e-25,ELP5,NS
11193,ENSG00000170293.8,107.875428531388,0.460391884644825,0.0893016659184597,5.15546804093446,2.52998191295362e-07,3.95916589628789e-07,CMTM8,NS
11194,ENSG00000170296.9,20371.0516479131,-0.000829982089841118,0.0413337900974597,-0.0200799899521464,0.983979562632742,0.985421079718345,GABARAP,NS
11195,ENSG00000170310.14,1598.58273576098,0.359244715987935,0.042480548321437,8.45668735887407,2.7508013461809e-17,6.37295910613171e-17,STX8,NS
11196,ENSG00000170312.15,718.843930211083,1.75977376044941,0.126245420476581,13.9393076897855,3.65468019902531e-44,2.16244032087741e-43,CDK1,Up
11197,ENSG00000170315.13,43446.5507180613,0.679673290918066,0.0666859667905054,10.1921487177844,2.14959684957192e-24,6.37880656793819e-24,UBB,NS
11198,ENSG00000170322.14,1621.33203486541,-0.246902822510282,0.0369948812875481,-6.67397255828973,2.48970191068291e-11,4.59079363282548e-11,NFRKB,NS
11199,ENSG00000170323.8,50.1121184771852,0.000985330014907558,0.161428662129971,0.0061038108221094,0.99512989382352,0.995566801430936,FABP4,NS
11200,ENSG00000170324.19,163.624598458248,-2.44381322977305,0.152005554326795,-16.0771311324527,3.69079302335519e-58,3.5107042357592e-57,FRMPD2,Down
11201,ENSG00000170325.14,609.758538748008,-0.533667261780323,0.0400481709551299,-13.3256338317734,1.64232018012266e-40,8.57015324528131e-40,PRDM10,NS
11202,ENSG00000170340.10,585.354216757567,0.397317351536014,0.0551609853298393,7.20286900533456,5.89586102581238e-13,1.15971914365395e-12,B3GNT2,NS
11203,ENSG00000170345.9,12224.2164418279,0.265604097999347,0.134183606718138,1.9794079507586,0.0477700940604753,0.0554676191253668,FOS,NS
11204,ENSG00000170348.8,14389.325499066,0.498363696976829,0.040876858655604,12.1918296407179,3.4361880246647e-34,1.44522854819162e-33,TMED10,NS
11205,ENSG00000170356.8,48.7313327909667,0.439572333051919,0.11921285842828,3.68728959985782,0.00022665536055043,0.000305926558784271,OR2A20P,NS
11206,ENSG00000170364.12,685.329569682087,0.249859761997739,0.0373835264177323,6.68368626345594,2.33005369447336e-11,4.30066971166048e-11,SETMAR,NS
11207,ENSG00000170365.9,1913.78457863549,0.110657445260659,0.0589573544209653,1.87690655979145,0.0605309016530891,0.0697123452070282,SMAD1,NS
11208,ENSG00000170370.11,566.974790945522,-0.676348939500861,0.127580055685557,-5.30136890022873,1.14937570990992e-07,1.82738173957924e-07,EMX2,NS
11209,ENSG00000170374.5,13.8419901404211,-1.77312997688133,0.113145415565016,-15.6712489677715,2.37858953794905e-55,2.04958463211173e-54,SP7,Down
11210,ENSG00000170379.19,281.353208723263,1.63441858014728,0.119759972048518,13.647452919287,2.09058774018069e-42,1.16315174649011e-41,TCAF2,Up
11211,ENSG00000170381.12,389.317757908787,0.580834578233339,0.20218819037494,2.87274235530885,0.00406925827962681,0.00510661784350671,SEMA3E,NS
11212,ENSG00000170382.11,2815.42313396386,-0.220636474761464,0.10138871738277,-2.17614425408403,0.0295444757346944,0.0348618014020202,LRRN2,NS
11213,ENSG00000170385.9,2381.35693686725,-0.139234769311828,0.0418465022218153,-3.32727377245983,0.000877001660660458,0.00114528464447432,SLC30A1,NS
11214,ENSG00000170390.14,15378.8683958305,-0.638924404864373,0.0628990915415818,-10.1579273913994,3.05501602397457e-24,9.02250412149631e-24,DCLK2,NS
11215,ENSG00000170396.7,448.31962987613,-1.42209513425721,0.116437675965796,-12.2133589704673,2.63770088970922e-34,1.11419093400941e-33,ZNF804A,Down
11216,ENSG00000170412.16,782.532970358571,0.502264704527869,0.0953953786388483,5.26508423882212,1.40125090827043e-07,2.21769205331147e-07,GPRC5C,NS
11217,ENSG00000170417.14,220.585942904869,0.660096169656111,0.0492296696117892,13.4085029386026,5.39162094817808e-41,2.862066680528e-40,TMEM182,NS
11218,ENSG00000170419.10,1424.97874039065,-2.00067472447847,0.178623714005027,-11.2004989685869,4.05443422087033e-29,1.42645971867574e-28,VSTM2A,Down
11219,ENSG00000170421.11,33.9668166548746,0.837031382405437,0.164770240591512,5.07999126177494,3.7745222970112e-07,5.85757875649684e-07,KRT8,NS
11220,ENSG00000170425.3,227.728480910302,0.888488179789967,0.093311010016041,9.52179361939419,1.7021541606962e-21,4.55893659756531e-21,ADORA2B,NS
11221,ENSG00000170430.9,427.949612079519,0.354420228014589,0.0949334248695628,3.73335554365132,0.000188945579944777,0.000256072954897402,MGMT,NS
11222,ENSG00000170439.6,2537.40171516903,2.63061867002935,0.180174643901191,14.6003822350941,2.79275178816887e-48,1.90912512239224e-47,METTL7B,Up
11223,ENSG00000170442.11,10.6061957477403,0.147182970750038,0.141197787778347,1.0423886455012,0.297231528600091,0.320114703735462,KRT86,NS
11224,ENSG00000170445.12,3784.0800870126,-0.0413556603856112,0.0288129908513056,-1.43531300166075,0.151197924441349,0.167872179873488,HARS,NS
11225,ENSG00000170448.11,485.033163343533,-0.119006242212037,0.0334764583499478,-3.55492331261568,0.000378089347653069,0.00050362797750514,NFXL1,NS
11226,ENSG00000170456.14,2589.09330753299,-1.04288209856978,0.0562408396662077,-18.543145955134,9.26405825232309e-77,1.6491953701271e-75,DENND5B,Down
11227,ENSG00000170458.13,4940.8530092954,1.33111663578947,0.119221365123834,11.1650846675581,6.04335929901943e-29,2.11172623111757e-28,CD14,Up
11228,ENSG00000170464.9,2978.2874974141,-0.385296001297437,0.0367770824121381,-10.476524401247,1.10738900220336e-25,3.43887547807185e-25,DNAJC18,NS
11229,ENSG00000170468.7,241.461631118668,0.568200824764685,0.0777929692992328,7.30401255901526,2.79310290356721e-13,5.56071782801246e-13,C14orf169,NS
11230,ENSG00000170469.10,128.592080912976,0.100551060587918,0.0501786385288348,2.00386187301867,0.0450848587244045,0.0524447125762954,SPATA24,NS
11231,ENSG00000170471.14,3464.88316055337,-0.217740565765148,0.0332227364904578,-6.55396239944554,5.60300805555109e-11,1.01822320959895e-10,RALGAPB,NS
11232,ENSG00000170473.16,989.03239012913,0.272576823026168,0.0366504890825909,7.43719469641792,1.0284591777723e-13,2.0882812690846e-13,WIBG,NS
11233,ENSG00000170476.15,16.1462202141567,0.999607203942242,0.152386542611931,6.55968162810707,5.39227790934321e-11,9.80448934877299e-11,MZB1,NS
11234,ENSG00000170485.16,1038.3854392301,0.366386492679235,0.0859203484769072,4.26425752658241,2.00568013731768e-05,2.86318308896778e-05,NPAS2,NS
11235,ENSG00000170500.12,4097.97562575605,-1.22741114113883,0.0846353897747321,-14.5023393217157,1.17090350278359e-47,7.84991468946906e-47,LONRF2,Down
11236,ENSG00000170502.12,1593.11446377512,0.036447200395342,0.0290029567307334,1.25667188810167,0.208872471661939,0.228614860908526,NUDT9,NS
11237,ENSG00000170509.11,23.0241512775493,0.668275634425262,0.0826137802352109,8.08915452752077,6.00803086499417e-16,1.32301832899496e-15,HSD17B13,NS
11238,ENSG00000170515.13,7129.32123920637,0.0247073060092268,0.0319702935232973,0.772820743457429,0.439628475267028,0.463995716678309,PA2G4,NS
11239,ENSG00000170522.9,1035.83164581215,0.316980111379911,0.0531760025682914,5.96096163815301,2.50757836037124e-09,4.2729885346484e-09,ELOVL6,NS
11240,ENSG00000170525.18,11057.20380438,-0.411404662366215,0.0722596040294505,-5.69342536389406,1.24515660120455e-08,2.06382215933913e-08,PFKFB3,NS
11241,ENSG00000170537.12,535.234966111966,-0.383326954690891,0.0832683883136597,-4.6035111577632,4.15426928920707e-06,6.12390415346884e-06,TMC7,NS
11242,ENSG00000170540.14,20016.920898069,0.306308893327453,0.03853365560079,7.94912625214757,1.87831554770305e-15,4.06806370813117e-15,ARL6IP1,NS
11243,ENSG00000170542.5,780.529574225045,0.225955545704834,0.0722463457651662,3.12757058245262,0.00176257493013385,0.00226299922789614,SERPINB9,NS
11244,ENSG00000170545.16,99.3172393831011,1.81260143792835,0.0856522764938736,21.162326468439,2.12476017563983e-99,7.71231534195071e-98,SMAGP,Up
11245,ENSG00000170549.3,476.408053453466,0.312442121043123,0.199381877915211,1.56705375789465,0.117102126647519,0.131288564032765,IRX1,NS
11246,ENSG00000170558.8,7116.447005353,0.394271624507076,0.0510894783580116,7.71727637820455,1.18841777241974e-14,2.50226608591213e-14,CDH2,NS
11247,ENSG00000170561.12,286.952372104538,-2.08474406156992,0.20281617576404,-10.2789831911402,8.76473691373503e-25,2.63173096086205e-24,IRX2,Down
11248,ENSG00000170571.11,414.082430237568,0.780363983217359,0.105778580405474,7.37733461941009,1.61489775651283e-13,3.25039976352587e-13,EMB,NS
11249,ENSG00000170577.7,27.5114815899773,1.13013865133804,0.154075894887537,7.33494783309842,2.21807866382198e-13,4.43702275045465e-13,SIX2,Up
11250,ENSG00000170579.14,4490.6266608941,-2.00595969210851,0.0985048295465916,-20.3640745468192,3.48372384248496e-92,1.02209168185524e-90,DLGAP1,Down
11251,ENSG00000170581.13,4118.61029184593,0.357329202207707,0.0555380839115204,6.43394904975441,1.2433055072068e-10,2.22979530754674e-10,STAT2,NS
11252,ENSG00000170584.10,1811.38133538123,0.257654536735627,0.0308431544037333,8.35370252221804,6.61558323030639e-17,1.50931561783428e-16,NUDCD2,NS
11253,ENSG00000170604.4,1758.73014245783,0.0725176159044742,0.044114589723854,1.64384654506402,0.100207904184955,0.113145609151851,IRF2BP1,NS
11254,ENSG00000170606.13,5872.56716096146,0.0146437589265972,0.0308218195182985,0.475110138059935,0.634708472809004,0.655417993976186,HSPA4,NS
11255,ENSG00000170619.9,1430.2189055787,0.387106642650232,0.0373871564532084,10.3540006615564,4.01355898689901e-25,1.2223057277001e-24,COMMD5,NS
11256,ENSG00000170624.13,875.265621794837,-1.98255810331658,0.112844843633964,-17.5688852008818,4.2647053425109e-69,5.93355340327093e-68,SGCD,Down
11257,ENSG00000170627.9,17.6891329200297,1.14942788540416,0.119268245272777,9.6373337494428,5.56136739855374e-22,1.51504413668358e-21,GTSF1,Up
11258,ENSG00000170629.14,279.109475742252,0.136774890113635,0.0956055266088205,1.43061698382001,0.15254001720784,0.169279798317012,DPY19L2P2,NS
11259,ENSG00000170631.14,510.392306735619,-0.113331048499534,0.0351495599395428,-3.22425227213266,0.00126302081473096,0.00163636558648699,ZNF16,NS
11260,ENSG00000170632.13,2054.9545227751,0.651357292963353,0.0353495049094068,18.4262069478099,8.09645748992468e-76,1.39883867062658e-74,ARMC10,NS
11261,ENSG00000170633.16,1623.17666138041,0.194974151150429,0.0221313276973396,8.80987141019409,1.25289497832541e-18,3.03393201269305e-18,RNF34,NS
11262,ENSG00000170634.12,1776.48344974501,0.127236032034496,0.0523230638381574,2.4317389445705,0.0150265332733889,0.0181267679185785,ACYP2,NS
11263,ENSG00000170638.9,1309.05824102344,0.137463021052012,0.0591502148862721,2.32396486329444,0.0201273773075131,0.0240613380252101,TRABD,NS
11264,ENSG00000170647.3,454.221803787829,-0.345608589036433,0.059309117737122,-5.82724212098866,5.63508291575358e-09,9.47403512348535e-09,TMEM133,NS
11265,ENSG00000170653.18,2714.93245897493,-0.136106375868873,0.0392417498278889,-3.46840740960391,0.000523552906470526,0.000691640234855549,ATF7,NS
11266,ENSG00000170667.14,2855.37304085622,-1.22276536117304,0.0759496116774395,-16.0996920743475,2.56377286438545e-58,2.45003979043881e-57,RASA4B,Down
11267,ENSG00000170677.5,2237.68265631166,-0.146147836718594,0.0575597574243936,-2.5390627629132,0.0111149881461221,0.0135215432969909,SOCS6,NS
11268,ENSG00000170681.6,53.6431814502396,-0.18724126858538,0.076535172134993,-2.44647347568675,0.0144261411749578,0.0174214640923351,MURC,NS
11269,ENSG00000170684.8,79.1226997661253,-0.165152622482257,0.0857240765745327,-1.92656053096897,0.0540344214217928,0.0624654968724987,ZNF296,NS
11270,ENSG00000170703.15,72.8328989155413,-0.548656900611615,0.146830874391962,-3.73665894781084,0.000186481585596181,0.000252833819741272,TTLL6,NS
11271,ENSG00000170734.11,567.18366952754,0.318771615390937,0.0546224831425785,5.83590487014042,5.34994154414816e-09,9.00127993989585e-09,POLH,NS
11272,ENSG00000170743.16,424.066241058266,-1.66112993266688,0.112798135237489,-14.7265726438604,4.35225772906917e-49,3.05044776171396e-48,SYT9,Down
11273,ENSG00000170745.11,226.924814284894,0.468669995509267,0.106267275097037,4.41029465638697,1.03230055658338e-05,1.49266162408601e-05,KCNS3,NS
11274,ENSG00000170759.10,9409.78070002977,-0.844076439707557,0.0390489958634959,-21.6158295762126,1.27490838091693e-103,5.35775022045991e-102,KIF5B,NS
11275,ENSG00000170775.2,2743.64224649153,-0.0395050395993684,0.128858746349509,-0.306576314907,0.759165883989291,0.774961371271895,GPR37,NS
11276,ENSG00000170776.19,4679.83844040755,-0.445345859599185,0.0490185826068598,-9.08524555209929,1.03464869478437e-19,2.59999698966278e-19,AKAP13,NS
11277,ENSG00000170779.10,359.094570072806,1.49294968841305,0.072411261530505,20.6176450576559,1.90613471258916e-94,5.96809323447001e-93,CDCA4,Up
11278,ENSG00000170791.17,1048.75080101487,0.355269060478101,0.0528819776055848,6.71815004967934,1.84046123211248e-11,3.41236587543285e-11,CHCHD7,NS
11279,ENSG00000170801.9,182.523383573647,2.21329035457778,0.143909464972616,15.3797413880938,2.23839914877566e-53,1.80373633568138e-52,HTRA3,Up
11280,ENSG00000170802.15,1735.39309959893,-0.262547470927343,0.0512261138074925,-5.12526622483985,2.97117615704554e-07,4.6329745003566e-07,FOXN2,NS
11281,ENSG00000170832.12,2388.6988920561,-0.675028951077113,0.0551470431723764,-12.2405284534864,1.88799345751574e-34,8.01303183500267e-34,USP32,NS
11282,ENSG00000170835.13,64.8733956722107,0.320076541638954,0.0800342471342683,3.99924473709339,6.35449433241703e-05,8.85956024961322e-05,CEL,NS
11283,ENSG00000170836.11,1026.54029820823,0.136384787133241,0.0415722304078508,3.28067043300822,0.00103560675059651,0.0013483730075064,PPM1D,NS
11284,ENSG00000170837.2,881.957842693865,-1.77195323694393,0.123045441999421,-14.4008035417701,5.11454011582822e-47,3.36290441472924e-46,GPR27,Down
11285,ENSG00000170846.15,1112.26145038787,-0.244598120852585,0.0385204485568776,-6.34982535292708,2.15559508630026e-10,3.82578485762404e-10,AC093323.3,NS
11286,ENSG00000170852.10,3276.581643465,0.350240911611657,0.0326931118593119,10.7129878953966,8.84598247889992e-27,2.85061924382903e-26,KBTBD2,NS
11287,ENSG00000170854.17,1428.28600496643,0.468251314421709,0.0709199713005795,6.60253107600852,4.04196510669611e-11,7.38990999448372e-11,MINA,NS
11288,ENSG00000170855.3,1065.19652036714,0.928954025664694,0.0435487596485873,21.3313543981689,5.81010738806943e-101,2.22301646109194e-99,TRIAP1,NS
11289,ENSG00000170860.3,2239.23377479614,0.464799147672691,0.0362274767157344,12.8300171529975,1.11339524105419e-37,5.25149714892811e-37,LSM3,NS
11290,ENSG00000170871.11,4454.96335870098,-0.879303580568765,0.0373875410120532,-23.5186256374895,2.63036220993991e-122,1.99790622968325e-120,KIAA0232,NS
11291,ENSG00000170873.18,5674.06562676268,-0.86036315394126,0.0731040224153484,-11.7690261837169,5.63714641772165e-32,2.19784408240752e-31,MTSS1,NS
11292,ENSG00000170876.7,3976.27682221957,0.441467532090589,0.0384802224300871,11.4725826466484,1.81170180780642e-30,6.69568943494217e-30,TMEM43,NS
11293,ENSG00000170881.4,2319.62897290212,0.205063777913082,0.0362820994060648,5.65192701828066,1.5865895890244e-08,2.6170497298892e-08,RNF139,NS
11294,ENSG00000170889.13,27147.4944567048,0.182571258984697,0.0577754426154508,3.16001489075346,0.00157761075794019,0.0020322639085325,RPS9,NS
11295,ENSG00000170891.10,403.810926535129,2.07457971373979,0.118543428698914,17.5005880672557,1.41797568785821e-68,1.9425414433264e-67,CYTL1,Up
11296,ENSG00000170892.10,1976.98330954743,0.537729113176007,0.0428014225903069,12.5633467448763,3.35821444812608e-36,1.5116387599247e-35,TSEN34,NS
11297,ENSG00000170893.3,292.761991935374,0.589697781988192,0.214450843087861,2.74980398070335,0.00596309245857956,0.00739544630748364,TRH,NS
11298,ENSG00000170899.10,2882.83528762797,-0.316514355036641,0.0452366884750487,-6.99685069147405,2.61779997924207e-12,5.00894215098865e-12,GSTA4,NS
11299,ENSG00000170903.10,1820.64782465983,0.250814545983478,0.0389844527217209,6.43370699016462,1.24528812251595e-10,2.23315572023059e-10,MSANTD4,NS
11300,ENSG00000170906.15,2256.97210961938,0.73607828497721,0.0596368377553601,12.3426779937045,5.33513430398046e-35,2.30100808214577e-34,NDUFA3,NS
11301,ENSG00000170909.13,209.978337639699,0.989634092311724,0.0989531907327263,10.0010326598233,1.50816057434497e-23,4.35256924552021e-23,OSCAR,NS
11302,ENSG00000170915.8,6943.37885607335,-1.01562816754192,0.0854171726819855,-11.8902105472769,1.33070704745639e-32,5.30523719464146e-32,PAQR8,Down
11303,ENSG00000170917.13,342.456304773489,0.206905609305984,0.0371074577004732,5.57584976519006,2.46324445027658e-08,4.03355295323156e-08,NUDT6,NS
11304,ENSG00000170919.15,966.667452553928,-0.536221477012501,0.058159078151304,-9.21991018525932,2.97349176746305e-20,7.61398041792137e-20,TPT1-AS1,NS
11305,ENSG00000170921.14,4975.1336508764,-0.796356079376281,0.0528779227933162,-15.0602753910927,2.9555332335793e-51,2.22348039450639e-50,TANC2,NS
11306,ENSG00000170946.14,589.717157990464,0.0468985635148178,0.0401414114771605,1.16833369303673,0.242672189672767,0.263639416528533,DNAJC24,NS
11307,ENSG00000170949.17,1418.18221590533,-0.000600736336307165,0.0409641099607849,-0.0146649429679359,0.988299487808768,0.989360826710056,ZNF160,NS
11308,ENSG00000170954.11,759.797018487288,0.269801217581264,0.0504821746484818,5.34448484955229,9.06745595310875e-08,1.4485891305317e-07,ZNF415,NS
11309,ENSG00000170955.9,164.526820019141,2.05446827875013,0.113367241463826,18.1222393014271,2.12756860439015e-73,3.39814462140446e-72,PRKCDBP,Up
11310,ENSG00000170959.14,68.3926621785134,-0.510487895648141,0.116271552277803,-4.39047974889379,1.13100848758818e-05,1.63216677668415e-05,DCDC1,NS
11311,ENSG00000170961.6,525.670168819539,1.28732314432081,0.122354875604195,10.5212247404441,6.89711467004647e-26,2.15783413658754e-25,HAS2,Up
11312,ENSG00000170962.12,383.247788472306,1.75609269227204,0.156796291675051,11.1998356179967,4.08490759405731e-29,1.43693456155964e-28,PDGFD,Up
11313,ENSG00000170989.8,4588.06238090051,-0.83084408197026,0.0770079501691394,-10.7890689226944,3.8769738906893e-27,1.26768145009975e-26,S1PR1,NS
11314,ENSG00000171004.17,632.497104040751,-0.182561674413395,0.10773129788798,-1.69460201438605,0.0901509446918092,0.102234880211216,HS6ST2,NS
11315,ENSG00000171016.11,1373.32812640703,-0.857264548712021,0.0550004375480437,-15.5865041612294,8.99215581787564e-55,7.55164338710047e-54,PYGO1,NS
11316,ENSG00000171033.12,3943.3637477811,-0.376060321231252,0.082285864301741,-4.57016918303543,4.87330636968956e-06,7.16069119650308e-06,PKIA,NS
11317,ENSG00000171044.10,66.3156807669028,0.0463831773642135,0.0585923015481821,0.791625796199033,0.428578900958794,0.452963105589721,XKR6,NS
11318,ENSG00000171045.14,670.827511266947,-0.95913490131429,0.0483161856903474,-19.8512131620089,1.07572289836179e-87,2.72693760192874e-86,TSNARE1,NS
11319,ENSG00000171049.8,46.2948380218248,2.81479905392384,0.170737702337377,16.4861012851269,4.61802813112053e-61,4.87173461486728e-60,FPR2,Up
11320,ENSG00000171051.8,1328.27593839669,1.57888974113608,0.131872753938709,11.9728275476062,4.93187348159128e-33,2.00084790030611e-32,FPR1,Up
11321,ENSG00000171055.14,4339.33390986536,0.0484033123910831,0.0314211503057936,1.54046914005431,0.123446039458635,0.138136704164221,FEZ2,NS
11322,ENSG00000171056.7,164.303208297856,-0.52622144856379,0.0698154730635962,-7.53731838333954,4.79734071825595e-14,9.86997024979866e-14,SOX7,NS
11323,ENSG00000171067.10,1330.6724776841,0.581695481239546,0.0454690850491302,12.7932084098682,1.78931448555892e-37,8.37982678005076e-37,C11orf24,NS
11324,ENSG00000171084.15,136.169674511769,0.343832718369823,0.0575016742498669,5.97952534174462,2.23788746822887e-09,3.81945707377144e-09,FAM86JP,NS
11325,ENSG00000171094.15,374.723822760347,-0.377611638687903,0.128519226709929,-2.93817235253198,0.00330153426226362,0.00416586874118638,ALK,NS
11326,ENSG00000171097.13,1228.25638037384,-1.02123634891565,0.0600438204661729,-17.0081840393715,7.14173247463866e-65,8.5450787392001e-64,CCBL1,Down
11327,ENSG00000171100.14,1379.19157572413,-0.446698850029928,0.0474495006696338,-9.4141949593961,4.76721466138624e-21,1.25405385166379e-20,MTM1,NS
11328,ENSG00000171103.10,796.001888185182,0.263434117798644,0.0325862111100031,8.08422055909951,6.25630198087427e-16,1.37695042953176e-15,TRMT61B,NS
11329,ENSG00000171105.13,2604.4439670386,-0.346383885743373,0.0416325733572806,-8.32002102706433,8.79477088263478e-17,1.99848378128614e-16,INSR,NS
11330,ENSG00000171109.18,1670.5692256301,0.14256574663527,0.0312422190674993,4.56324009274933,5.03701559414062e-06,7.39806028823575e-06,MFN1,NS
11331,ENSG00000171115.3,612.891790652197,-0.129650336178913,0.0713284446387043,-1.81765264664921,0.0691172395776742,0.0792273405208732,GIMAP8,NS
11332,ENSG00000171116.7,76.2730416624827,-1.45829820169113,0.0744677437017814,-19.5829513450969,2.16127790463625e-85,5.01964748225144e-84,HSFX1,Down
11333,ENSG00000171121.16,93.3406632756324,0.41129791658352,0.0826462594774904,4.9766065540515,6.4708662121182e-07,9.93892482610245e-07,KCNMB3,NS
11334,ENSG00000171124.12,26.3226011655532,-1.40700849867751,0.165447292510704,-8.50427031670211,1.8274129568975e-17,4.26306278239722e-17,FUT3,Down
